Name,Description,Brain_MD_12,Brain_MD_61,Brain_MD_15,Brain_MD_57,Brain_MD_33,Brain_MD_64,Brain_MD_17,Brain_MD_62,Brain_MD_63,Brain_MD_32,Brain_MGlio_1,Brain_MGlio_2,Brain_MGlio_3,Brain_MGlio_4,Brain_MGlio_5,Brain_MGlio_6,Brain_MGlio_7,Brain_MGlio_8,Brain_MGlio_9,Brain_MGlio_10,Brain_Rhab_1,Brain_Rhab_2,Brain_Rhab_3,Brain_Rhab_4,Brain_Rhab_5,Brain_Rhab_6,Brain_Rhab_7,Brain_Rhab_8,Brain_Rhab_9,Brain_Rhab_10,Brain_Ncer_1,Brain_Ncer_2,Brain_Ncer_3,Brain_Ncer_4
AFFX-HUMTFRR/M11507_5_at,AFFX-HUMTFRR/M11507_5_at (endogenous control),239.256789 ,0.000000 ,61.137421 ,0.000000 ,1.945304 ,119.187767 ,94.258556 ,0.000000 ,133.979881 ,234.253693 ,271.869715 ,507.999991 ,417.934923 ,154.375398 ,506.411575 ,203.950935 ,411.689519 ,337.999996 ,685.819047 ,107.999880 ,3018.270449 ,580.573365 ,80.985915 ,1961.877986 ,1008.825191 ,124.000000 ,254.853457 ,687.608498 ,96.050663 ,85.000000 ,140.465806 ,1197.000000 ,560.859552 ,0.000000 
AFFX-HUMTFRR/M11507_M_at,AFFX-HUMTFRR/M11507_M_at (endogenous control),182.226419 ,0.000000 ,127.748102 ,0.000000 ,0.000000 ,60.123930 ,101.728317 ,45.980209 ,44.482970 ,15.487849 ,10.221338 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,90.115529 ,54.365894 ,10.000000 ,0.000000 ,0.000000 ,2865.271024 ,520.739667 ,3.955342 ,2504.017302 ,963.274944 ,67.000000 ,111.766288 ,561.603822 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
AFFX-HUMTFRR/M11507_3_at,AFFX-HUMTFRR/M11507_3_at (endogenous control),512.762507 ,320.152377 ,146.115150 ,0.000000 ,28.971573 ,57.706873 ,184.397763 ,0.000000 ,180.404566 ,94.523644 ,0.000000 ,436.999992 ,369.935773 ,227.140928 ,112.850512 ,481.519747 ,481.072551 ,584.999996 ,893.128221 ,793.999882 ,6909.717473 ,2026.127801 ,204.044614 ,5087.297760 ,2243.428607 ,143.000000 ,726.299687 ,1215.966453 ,142.193750 ,150.000000 ,0.000000 ,635.000000 ,729.860806 ,408.689806 
AFFX-M27830_5_at,AFFX-M27830_5_at (endogenous control),13506.564318 ,27090.415945 ,1827.316053 ,14905.976577 ,186.864950 ,5201.983657 ,0.000000 ,0.000000 ,2060.867956 ,0.000000 ,7731.258592 ,5505.999969 ,4066.765327 ,3569.871017 ,3664.878447 ,0.000000 ,2318.304928 ,1837.999986 ,4809.742434 ,5145.999569 ,0.000000 ,245.007417 ,0.000000 ,61.166399 ,0.000000 ,352.000000 ,179.865846 ,552.224863 ,89.516137 ,105.000000 ,0.000000 ,836.000000 ,604.767827 ,2599.752039 
AFFX-M27830_M_at,AFFX-M27830_M_at (endogenous control),8209.495987 ,22708.050241 ,5908.131018 ,14162.098876 ,3378.355185 ,9963.707101 ,7312.951296 ,503.505974 ,5426.330221 ,3015.263375 ,20746.497817 ,13787.999993 ,10353.943489 ,15120.231587 ,11959.832826 ,958.753017 ,5411.547663 ,8707.999997 ,15990.005886 ,13864.999896 ,822.845802 ,1985.157992 ,614.649815 ,436.106213 ,643.903190 ,9900.000000 ,1414.348174 ,3263.214047 ,2245.491926 ,11888.000000 ,683.838563 ,6414.000000 ,3338.017460 ,9472.769315 
AFFX-M27830_3_at,AFFX-M27830_3_at (endogenous control),492.593102 ,885.201516 ,343.906508 ,65.812866 ,439.503830 ,657.216947 ,0.000000 ,360.665391 ,35.516343 ,0.000000 ,1185.977737 ,1894.999982 ,1996.860029 ,1899.831623 ,826.757035 ,673.794963 ,795.958161 ,1339.999992 ,2627.527880 ,1874.999743 ,688.839647 ,1485.747555 ,438.752539 ,892.911035 ,931.685871 ,459.000000 ,709.556618 ,260.085557 ,622.449845 ,1098.000000 ,704.691250 ,0.000000 ,1747.621052 ,1584.275746 
AFFX-HSAC07/X00351_3_st,AFFX-HSAC07/X00351_3_st (endogenous control),1555.963762 ,2792.906834 ,1801.032811 ,1047.670152 ,562.548146 ,1951.375404 ,627.829415 ,1700.601476 ,1986.283925 ,429.764127 ,1467.153650 ,5697.999975 ,3734.810942 ,4604.206016 ,2095.421735 ,1063.243559 ,2166.849657 ,2521.999989 ,3061.962726 ,2203.999653 ,207.317828 ,245.745712 ,243.644698 ,602.681829 ,318.856830 ,2292.000000 ,335.800338 ,175.424514 ,485.190906 ,2787.000000 ,258.453798 ,7676.000000 ,3119.109260 ,6199.046011 
AFFX-HUMGAPDH/M33197_5_st,AFFX-HUMGAPDH/M33197_5_st (endogenous control),276.821568 ,30.963135 ,41.876263 ,87.548447 ,0.000000 ,219.930461 ,0.000000 ,0.000000 ,353.018459 ,0.000000 ,283.554279 ,1026.999998 ,0.000000 ,915.448188 ,113.611435 ,9.592383 ,353.552470 ,525.999999 ,373.962842 ,50.999974 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,26.591436 ,0.000000 ,0.000000 ,0.000000 ,110.313155 ,0.000000 
AFFX-HUMGAPDH/M33197_M_st,AFFX-HUMGAPDH/M33197_M_st (endogenous control),262.682301 ,606.964318 ,259.933746 ,207.609332 ,498.072945 ,446.867247 ,0.000000 ,0.000000 ,273.007477 ,58.376730 ,512.626865 ,1840.999990 ,851.926582 ,699.252840 ,693.106764 ,446.565022 ,242.932984 ,711.999996 ,884.979501 ,1122.999865 ,0.000000 ,41.135818 ,0.000000 ,188.761115 ,154.907264 ,35.000000 ,223.477115 ,190.097906 ,171.647357 ,60.000000 ,101.971967 ,0.000000 ,1096.232531 ,1057.212688 
AFFX-HUMGAPDH/M33197_3_st,AFFX-HUMGAPDH/M33197_3_st (endogenous control),316.173700 ,1025.064754 ,421.473558 ,200.863855 ,472.452139 ,837.627361 ,296.165587 ,227.305623 ,739.226918 ,65.999853 ,798.082822 ,1840.999991 ,769.933876 ,1643.972630 ,463.871498 ,274.020634 ,856.218228 ,903.999996 ,1401.208211 ,464.999878 ,179.490000 ,11.891176 ,1.683268 ,21.361488 ,173.082734 ,426.000000 ,111.304406 ,108.168063 ,86.874605 ,701.000000 ,173.389163 ,3038.000000 ,1418.397167 ,3190.178579 
AFFX-HSAC07/X00351_5_st,AFFX-HSAC07/X00351_5_st (endogenous control),4.000000 ,410.000000 ,0.000000 ,424.000000 ,0.000000 ,552.000000 ,52.000000 ,0.000000 ,295.000000 ,0.000000 ,45.000000 ,1409.000000 ,149.000000 ,667.000000 ,64.000000 ,0.000000 ,238.000000 ,898.000000 ,580.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
AFFX-HSAC07/X00351_M_st,AFFX-HSAC07/X00351_M_st (endogenous control),382.779524 ,1351.278361 ,411.746864 ,636.855764 ,794.632081 ,956.831541 ,505.710194 ,0.000000 ,734.948342 ,716.297438 ,1625.908490 ,2544.999988 ,2275.906251 ,1619.138888 ,1311.613355 ,249.060317 ,904.776054 ,1235.999994 ,3197.681823 ,2034.999828 ,202.485777 ,199.881251 ,83.293134 ,264.725830 ,0.000000 ,622.000000 ,285.809344 ,313.540487 ,190.226658 ,175.000000 ,0.000000 ,1808.000000 ,1866.389699 ,2030.733179 
A28102_at,GABAa receptor alpha-3 subunit,176.725718 ,365.444890 ,94.648311 ,156.855736 ,518.103733 ,470.350061 ,118.704572 ,0.000000 ,59.418121 ,68.420237 ,892.303581 ,381.999995 ,798.965628 ,88.224831 ,750.259379 ,1177.592889 ,137.518889 ,254.999998 ,1053.086762 ,530.999937 ,0.000000 ,133.591243 ,188.210254 ,166.033903 ,86.611545 ,81.000000 ,0.000000 ,38.532449 ,0.000000 ,371.000000 ,400.089164 ,1543.000000 ,0.000000 ,147.736099 
AB000114_at,Osteomodulin,0.000000 ,68.187998 ,0.000000 ,0.000000 ,282.577040 ,400.083187 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,23.977998 ,93.451131 ,0.000000 ,1295.412210 ,37.090322 ,47.999999 ,0.000000 ,74.999960 ,0.000000 ,16.655837 ,193.609677 ,0.000000 ,0.000000 ,105.000000 ,9.455281 ,0.000000 ,16.298102 ,75.000000 ,0.000000 ,418.000000 ,0.000000 ,0.000000 
AB000115_at,mRNA,84.274767 ,185.970085 ,244.821754 ,69.130120 ,806.955520 ,247.624700 ,172.257253 ,157.339617 ,139.376061 ,93.253849 ,117.531687 ,0.000000 ,1544.973960 ,375.319312 ,603.559734 ,3417.962875 ,2213.271535 ,826.999998 ,436.913016 ,158.999952 ,1831.692039 ,5892.023162 ,416.582557 ,2946.146512 ,458.523346 ,462.000000 ,767.336406 ,219.039407 ,145.618669 ,561.000000 ,274.549366 ,1350.000000 ,505.721499 ,504.981683 
AB000220_at,Semaphorin E,153.590826 ,457.912774 ,31.934649 ,77.482957 ,244.304615 ,499.995215 ,235.937901 ,138.424156 ,73.964457 ,135.925161 ,28.750856 ,277.999999 ,340.993413 ,816.578336 ,295.600017 ,1425.848054 ,183.033052 ,1121.000000 ,607.859200 ,149.999988 ,213.791420 ,2029.705371 ,288.799363 ,88.748455 ,159.325963 ,3173.000000 ,2420.543522 ,393.227300 ,268.891655 ,310.000000 ,532.336044 ,1278.000000 ,330.498384 ,293.224577 
AB000409_at,MNK1,3.000000 ,0.000000 ,246.000000 ,135.000000 ,317.000000 ,0.000000 ,9.000000 ,0.000000 ,69.000000 ,0.000000 ,0.000000 ,0.000000 ,178.000000 ,0.000000 ,0.000000 ,1624.000000 ,0.000000 ,93.000000 ,0.000000 ,0.000000 ,871.000000 ,532.000000 ,663.000000 ,336.000000 ,215.000000 ,1149.000000 ,304.000000 ,280.000000 ,366.000000 ,877.000000 ,382.000000 ,450.000000 ,12.000000 ,0.000000 
AB000449_at,VRK1,102.883238 ,76.417708 ,30.210034 ,0.000000 ,102.645837 ,258.683894 ,161.249990 ,0.000000 ,117.876406 ,0.000000 ,27.544966 ,124.999999 ,51.989778 ,113.760504 ,0.000000 ,749.144109 ,145.396255 ,130.999999 ,49.264758 ,0.000000 ,143.607908 ,133.336125 ,698.275263 ,254.954653 ,130.747406 ,23.000000 ,263.636664 ,87.697666 ,286.280207 ,205.000000 ,0.000000 ,964.000000 ,138.946505 ,111.245118 
AB000450_at,VRK2,170.000000 ,125.000000 ,75.000000 ,32.000000 ,248.000000 ,318.000000 ,100.000000 ,46.000000 ,135.000000 ,103.000000 ,0.000000 ,551.000000 ,255.000000 ,0.000000 ,374.000000 ,801.000000 ,236.000000 ,82.000000 ,412.000000 ,272.000000 ,328.000000 ,386.000000 ,443.000000 ,636.000000 ,215.000000 ,256.000000 ,350.000000 ,209.000000 ,273.000000 ,300.000000 ,176.000000 ,1559.000000 ,320.000000 ,315.000000 
AB000460_at,"mRNA, clone RES4-22A",831.213012 ,2040.786630 ,1135.603477 ,899.809153 ,1571.392131 ,1613.323422 ,1173.494475 ,835.509911 ,1310.345702 ,2808.903189 ,4959.526314 ,4943.999976 ,5337.820530 ,4298.384363 ,5502.370269 ,3422.930214 ,4019.167928 ,2478.999989 ,6239.722242 ,5460.999670 ,4020.631453 ,3130.996367 ,4272.580386 ,3930.414319 ,3850.659698 ,1794.000000 ,2798.831099 ,2736.460064 ,1972.804057 ,3264.000000 ,3768.806625 ,8754.000000 ,4183.671221 ,5544.630065 
AB000462_at,"SH3 binding protein, clone RES4-23A",114.000000 ,0.000000 ,0.000000 ,0.000000 ,378.000000 ,0.000000 ,1.000000 ,0.000000 ,87.000000 ,96.000000 ,0.000000 ,76.000000 ,9.000000 ,17.000000 ,163.000000 ,946.000000 ,90.000000 ,70.000000 ,0.000000 ,0.000000 ,109.000000 ,56.000000 ,155.000000 ,186.000000 ,0.000000 ,62.000000 ,174.000000 ,163.000000 ,18.000000 ,315.000000 ,0.000000 ,884.000000 ,57.000000 ,381.000000 
AB000464_at,"mRNA, clone RES4-24A, exon 1, 2, 3, 4",205.173210 ,399.453372 ,63.428823 ,215.471696 ,1091.433562 ,166.500345 ,0.000000 ,811.237825 ,411.166684 ,981.784757 ,825.253691 ,2561.999992 ,2011.941003 ,1673.149529 ,2348.550066 ,1362.168279 ,1564.428280 ,1019.999996 ,1992.179921 ,1935.999892 ,325.616981 ,274.537696 ,287.555843 ,576.879456 ,660.139749 ,426.000000 ,74.044099 ,247.167951 ,146.073765 ,611.000000 ,874.155955 ,5289.000000 ,3560.168944 ,3301.099475 
AB000466_at,"mRNA, clone RES4-24C, exon 1, 2, 3",0.783254 ,0.686345 ,0.742425 ,0.715047 ,0.824727 ,0.609095 ,0.641957 ,0.133697 ,0.876764 ,0.630647 ,0.874379 ,1.000000 ,0.999926 ,0.760780 ,0.962032 ,0.864297 ,0.966868 ,1.000000 ,0.886756 ,1.000000 ,0.874832 ,0.952041 ,0.908422 ,0.963689 ,0.947804 ,1.000000 ,0.961401 ,0.969037 ,0.987623 ,1.000000 ,0.713406 ,1.000000 ,0.826891 ,0.980174 
AB000467_at,"mRNA, clone RES4-25, partial cds",0.000000 ,0.000000 ,0.000000 ,0.000000 ,643.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,104.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
AB000468_at,"Zinc finger protein, clone RES4-26",474.112320 ,0.000000 ,213.455859 ,0.000000 ,1315.433646 ,0.000000 ,902.467201 ,118.207783 ,139.094097 ,0.000000 ,0.000000 ,173.999975 ,0.000000 ,118.955227 ,1023.747062 ,3905.832198 ,1030.260913 ,1134.999989 ,481.950446 ,116.999650 ,1916.093663 ,1344.893511 ,2213.017412 ,3666.036612 ,1652.929341 ,800.000000 ,1115.114455 ,1622.874315 ,1545.970973 ,496.000000 ,1716.361193 ,2926.000000 ,401.033211 ,778.693706 
AB000584_at,Prostate differentiation factor mRNA,172.000000 ,0.000000 ,193.000000 ,0.000000 ,1267.000000 ,261.000000 ,145.000000 ,0.000000 ,261.000000 ,212.000000 ,0.000000 ,0.000000 ,389.000000 ,0.000000 ,0.000000 ,517.000000 ,1557.000000 ,1277.000000 ,0.000000 ,324.000000 ,0.000000 ,1577.000000 ,726.000000 ,3566.000000 ,4112.000000 ,0.000000 ,418.000000 ,569.000000 ,2006.000000 ,556.000000 ,0.000000 ,385.000000 ,0.000000 ,0.000000 
AB000895_at,"Cadherin FIB1, partial cds",0.000000 ,0.000000 ,0.000000 ,0.000000 ,1477.232351 ,0.000000 ,0.000000 ,176.928147 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,722.178551 ,0.000000 ,1007.999999 ,0.000000 ,0.000000 ,451.027831 ,174.581243 ,0.000000 ,119.625999 ,0.000000 ,0.000000 ,0.000000 ,482.564679 ,112.827313 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 
AB000896_at,"Cadherin FIB2, partial cds",0.000000 ,0.000000 ,95.920125 ,0.000000 ,1005.324291 ,134.585203 ,0.000000 ,11.382567 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,1341.249734 ,7.201273 ,0.000000 ,810.180402 ,337.999976 ,0.000000 ,84.606400 ,0.000000 ,90.645045 ,75.864869 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,250.000000 ,252.841305 ,96.000000 ,0.000000 ,0.000000 
AB000897_at,"Cadherin FIB3, partial cds",0.000000 ,0.000000 ,71.230985 ,88.491912 ,2484.464840 ,0.000000 ,216.179661 ,97.330906 ,0.000000 ,2.048209 ,0.000000 ,0.000000 ,90.992640 ,0.000000 ,0.000000 ,1311.423632 ,0.000000 ,0.000000 ,791.670520 ,0.000000 ,4.477578 ,0.000000 ,7.838104 ,0.000000 ,0.000000 ,0.000000 ,20.138362 ,357.902291 ,17.761738 ,421.000000 ,104.327778 ,795.000000 ,0.000000 ,0.000000 
AB000905_at,DNA for H4 histone,19.563133 ,44.637146 ,86.959871 ,49.873101 ,5607.238930 ,139.927683 ,56.632633 ,231.329147 ,50.105844 ,153.357555 ,156.836912 ,375.999999 ,263.991706 ,220.029333 ,116.719296 ,828.700251 ,250.264502 ,22.000000 ,377.232358 ,234.999985 ,134.887984 ,204.592904 ,116.675095 ,138.906184 ,102.115214 ,119.000000 ,69.648167 ,124.509068 ,92.604553 ,330.000000 ,343.688132 ,2403.000000 ,159.482893 ,302.764677 
AB001106_at,GLIA MATURATION FACTOR BETA,688.804173 ,0.000000 ,387.757072 ,161.963718 ,4613.585325 ,0.000000 ,802.964372 ,1556.048273 ,193.841701 ,526.481939 ,617.412530 ,1818.999974 ,2935.801724 ,901.230315 ,1326.664081 ,3669.239133 ,1980.697955 ,982.999988 ,768.772532 ,473.999636 ,1756.633470 ,1367.736164 ,1559.169406 ,1869.131886 ,1969.316369 ,562.000000 ,1019.963629 ,957.544627 ,893.639981 ,1133.000000 ,617.541786 ,7041.000000 ,2838.417584 ,4166.561631 
AB001325_at,AQP3 Aquaporin 3,300.233160 ,497.357936 ,420.778964 ,340.934636 ,5157.529652 ,274.221542 ,451.244322 ,913.822310 ,296.657679 ,1119.437808 ,1197.534778 ,1698.999987 ,2198.903690 ,1557.810060 ,1952.291428 ,1908.335592 ,1817.622492 ,1045.999994 ,2927.739040 ,1592.999823 ,1292.127836 ,741.211482 ,582.104694 ,1071.461616 ,1088.664439 ,847.000000 ,751.465452 ,758.462450 ,791.795729 ,1188.000000 ,1184.786730 ,5289.000000 ,2475.362609 ,3380.042887 
AB002314_at,KIAA0316 gene,0.000000 ,0.000000 ,0.000000 ,0.000000 ,6657.644748 ,0.000000 ,0.000000 ,576.329668 ,0.000000 ,0.000000 ,0.000000 ,64.999994 ,360.955362 ,0.000000 ,50.960998 ,605.655841 ,57.895329 ,175.999997 ,164.283794 ,41.999918 ,77.048290 ,96.898686 ,0.000000 ,0.000000 ,151.327735 ,0.000000 ,42.578174 ,34.211597 ,71.489621 ,0.000000 ,0.000000 ,1278.000000 ,35.957771 ,1166.969359 
AB002315_at,KIAA0317 gene,77.590512 ,22.985262 ,0.000000 ,0.000000 ,202.937249 ,165.557984 ,63.942695 ,693.990375 ,78.052465 ,222.485639 ,640.846925 ,703.999991 ,644.931981 ,374.810535 ,1220.893469 ,733.525040 ,747.364764 ,1316.999996 ,475.291137 ,422.999875 ,1449.265771 ,651.655796 ,725.324296 ,1248.426158 ,648.738213 ,318.000000 ,639.310125 ,368.370476 ,460.555782 ,767.000000 ,311.006743 ,8.000000 ,271.938016 ,1222.667866 
AB002318_at,"KIAA0320 gene, partial cds",162.335152 ,199.135780 ,963.627924 ,466.543815 ,965.172295 ,139.464290 ,792.178081 ,608.534074 ,896.564034 ,1520.315580 ,818.374754 ,3140.999983 ,441.870803 ,860.864931 ,2453.317417 ,1661.668436 ,487.810352 ,1630.999992 ,2796.112294 ,2381.999763 ,2086.170325 ,964.771055 ,988.163982 ,1547.228660 ,2012.329861 ,876.000000 ,1666.209394 ,660.620072 ,517.262449 ,1398.000000 ,1554.662463 ,1864.000000 ,3102.972624 ,5039.179299 
AB002365_at,"KIAA0367 gene, partial cds",105.000000 ,0.000000 ,766.000000 ,147.000000 ,0.000000 ,38.000000 ,76.000000 ,0.000000 ,0.000000 ,0.000000 ,1874.000000 ,2917.000000 ,3865.000000 ,3371.000000 ,2094.000000 ,1682.000000 ,1820.000000 ,1346.000000 ,7873.000000 ,3543.000000 ,451.000000 ,28.000000 ,2296.000000 ,31.000000 ,99.000000 ,246.000000 ,0.000000 ,242.000000 ,342.000000 ,0.000000 ,2507.000000 ,4646.000000 ,7607.000000 ,6289.000000 
AB002366_at,"KIAA0368 gene, partial cds",0.000000 ,0.000000 ,110.009298 ,0.000000 ,0.000000 ,0.000000 ,34.638386 ,56.876835 ,9.293365 ,0.000000 ,173.524814 ,195.999997 ,215.976298 ,116.923393 ,0.000000 ,0.000000 ,52.324717 ,0.000000 ,483.512712 ,13.999956 ,0.000000 ,17.547633 ,47.493550 ,125.300718 ,0.000000 ,47.000000 ,127.563357 ,103.023636 ,72.012100 ,0.000000 ,253.659341 ,0.000000 ,658.224131 ,0.000000 
AB002380_at,"KIAA0382 gene, partial cds",0.000000 ,0.000000 ,177.588384 ,0.000000 ,0.000000 ,144.248719 ,0.000000 ,823.601895 ,281.846515 ,0.000000 ,1159.675701 ,1370.999991 ,1264.933052 ,1541.293059 ,993.446205 ,1066.500584 ,1098.847101 ,515.999996 ,2153.939729 ,657.999877 ,1064.087952 ,914.353974 ,2395.657475 ,715.954762 ,873.498072 ,388.000000 ,832.872046 ,628.821234 ,686.735966 ,737.000000 ,941.178937 ,811.000000 ,1233.458117 ,1120.956497 
AB002382_at,KIAA0384 gene,402.873127 ,1889.521493 ,340.117913 ,194.438495 ,965.688696 ,830.130046 ,0.000000 ,0.000000 ,780.337815 ,1101.150334 ,2689.698835 ,4883.999969 ,3676.764414 ,3389.900783 ,3575.407020 ,4044.412084 ,2510.893543 ,1883.999986 ,4433.336355 ,3989.999567 ,6857.149526 ,2198.411943 ,2079.722061 ,5951.715554 ,3460.843228 ,1164.000000 ,3068.386585 ,2599.840413 ,1935.362459 ,992.000000 ,551.184466 ,1953.000000 ,2625.618441 ,1965.505867 
AB002409_at,SLC,30.901556 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,9.846850 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,64.232347 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,50.999990 ,173.703329 ,40.437930 ,963.198191 ,127.303089 ,402.123239 ,69.000000 ,0.000000 ,0.000000 ,10.080712 ,0.000000 ,178.713687 ,0.000000 ,0.000000 ,0.000000 
AB002559_at,Hunc18b2,437.737086 ,691.557332 ,299.443273 ,153.199515 ,323.224618 ,557.297194 ,396.191909 ,295.152959 ,308.893233 ,508.786592 ,1524.175004 ,2604.999997 ,1664.977850 ,1349.970132 ,1804.567634 ,949.139352 ,1459.023702 ,940.999999 ,2119.901787 ,2090.999959 ,644.311400 ,399.559406 ,622.425541 ,1095.066751 ,771.283654 ,886.000000 ,559.377670 ,303.676858 ,423.273215 ,827.000000 ,1825.705522 ,3376.000000 ,1129.876163 ,1061.030181 
AB003102_at,Proteasome subunit p44.5,728.814746 ,930.247550 ,264.860831 ,583.363657 ,264.555802 ,1012.733757 ,277.939325 ,0.000000 ,596.222677 ,547.102369 ,1889.304270 ,1965.999988 ,1274.909996 ,1749.318325 ,2376.546439 ,539.969392 ,2247.462933 ,2065.999995 ,2270.447446 ,1550.999835 ,5671.858494 ,2184.322992 ,2191.955664 ,3768.574519 ,3572.139180 ,548.000000 ,2019.774549 ,1847.116925 ,1875.856815 ,686.000000 ,917.356400 ,2041.000000 ,1182.203252 ,1354.742608 
AB003103_at,Proteasome subunit p55,278.389811 ,0.000000 ,287.586159 ,0.000000 ,102.836421 ,97.339737 ,61.180687 ,161.238366 ,7.841175 ,0.000000 ,487.457344 ,632.999990 ,456.926483 ,834.930023 ,698.055527 ,617.381896 ,609.888273 ,786.999996 ,1182.826683 ,511.999865 ,2519.910049 ,349.071099 ,740.479282 ,470.712116 ,610.836827 ,304.000000 ,591.425028 ,322.056123 ,316.630654 ,130.000000 ,435.585220 ,1760.000000 ,1662.998927 ,1835.185933 
AB003177_at,Proteasome subunit p27,432.550081 ,251.830765 ,240.009147 ,263.141709 ,677.792863 ,703.558437 ,189.407351 ,464.941647 ,526.560829 ,594.069761 ,1095.958659 ,1719.999989 ,1476.919749 ,1102.033159 ,1833.580122 ,619.960382 ,1493.855508 ,1515.999995 ,2138.460929 ,849.999853 ,2212.452827 ,2501.681202 ,1320.096729 ,3115.388441 ,2734.059105 ,761.000000 ,1096.891874 ,1223.221915 ,1299.497723 ,722.000000 ,688.351957 ,2789.000000 ,1365.153437 ,2822.371126 
AB003698_at,Cdc7-related kinase,142.497536 ,19.956494 ,223.351407 ,0.000000 ,420.244746 ,804.783265 ,0.000000 ,345.625033 ,166.862454 ,12.919034 ,44.633881 ,348.999991 ,133.931271 ,401.500543 ,1552.526834 ,524.214642 ,623.044825 ,474.999996 ,311.197610 ,88.999874 ,861.057101 ,592.192687 ,777.439985 ,822.075529 ,1339.234191 ,287.000000 ,679.937398 ,134.071483 ,300.436264 ,581.000000 ,41.239286 ,1527.000000 ,1245.266409 ,1206.476415 
AB004884_at,"PKU-alpha, partial cds",773.176193 ,0.000000 ,367.803339 ,0.000000 ,480.202158 ,331.973136 ,0.000000 ,1970.507105 ,375.795420 ,0.000000 ,1494.958742 ,3932.999960 ,2030.696637 ,2396.497756 ,2212.425310 ,1450.383249 ,1778.367231 ,1490.999982 ,2977.999784 ,2316.999442 ,1193.826789 ,1992.225404 ,1315.347420 ,1600.261084 ,2072.753036 ,653.000000 ,1172.823606 ,1313.312681 ,1250.958931 ,220.000000 ,0.000000 ,996.000000 ,1828.125557 ,4440.238913 
AB006190_at,Aquaporin 6,533.812651 ,434.032962 ,499.611836 ,355.619662 ,1251.788740 ,547.944049 ,489.543482 ,827.069483 ,751.495780 ,417.915131 ,982.621370 ,2151.999988 ,2174.911353 ,1316.730764 ,1730.246768 ,1318.472452 ,1236.074065 ,1158.999995 ,2869.536250 ,1545.999837 ,967.167239 ,994.207601 ,570.644832 ,1086.244273 ,1177.101939 ,601.000000 ,672.486515 ,640.688046 ,513.085113 ,1298.000000 ,607.642666 ,3199.000000 ,2532.396277 ,3414.108310 
AC000061_cds2_at,WUGSC:H_133K23.1c gene extracted from Human BAC clone 133K23 from 7q31.2,158.827448 ,320.308557 ,297.436611 ,114.751615 ,631.586863 ,0.000000 ,235.878821 ,155.699100 ,140.398771 ,285.399690 ,1581.032231 ,1430.999994 ,1491.957856 ,830.952295 ,1073.248198 ,428.256445 ,325.018586 ,499.999997 ,1541.122998 ,1080.999923 ,246.291746 ,283.524589 ,156.535427 ,515.197843 ,0.000000 ,150.000000 ,354.886761 ,322.261313 ,265.909229 ,170.000000 ,952.811720 ,1053.000000 ,1480.826527 ,1452.641517 
AC000061_cds3_at,WUGSC:H_133K23.1c gene extracted from Human BAC clone 133K23 from 7q31.2,0.000000 ,0.000000 ,0.000000 ,51.000000 ,194.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,104.000000 ,0.000000 ,0.000000 
AC000062_at,"PAC clone 2G3A from 13q12-13q13, complete sequence",9.000000 ,0.000000 ,27.000000 ,0.000000 ,107.000000 ,0.000000 ,15.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,103.000000 ,0.000000 ,5.000000 ,0.000000 ,0.000000 ,29.000000 ,0.000000 ,0.000000 ,0.000000 ,0.000000 ,10.000000 ,0.000000 ,0.000000 ,7.000000 ,2.000000 ,0.000000 ,0.000000 ,1.000000 ,0.000000 ,0.000000 ,426.000000 ,102.000000 ,154.000000 
